date,avg,min,max,open,close
17.01.2012,1479.795,1464.62,1494.97,1464.70,1486.34
18.01.2012,1485.43,1475.56,1495.30,1486.36,1493.70
19.01.2012,1498.13,1490.29,1505.97,1493.66,1503.70
20.01.2012,1496.5,1486.16,1506.84,1503.71,1491.15
23.01.2012,1488.43,1477.02,1499.84,1491.05,1499.27
24.01.2012,1491.48,1480.62,1502.34,1499.29,1488.70
25.01.2012,1498.005,1488.70,1507.31,1488.70,1498.79
26.01.2012,1509.175,1498.80,1519.55,1498.80,1514.72
27.01.2012,1510.885,1503.37,1518.40,1514.72,1508.04
30.01.2012,1502.995,1492.03,1513.96,1508.04,1496.30
31.01.2012,1507.08,1495.80,1518.36,1496.24,1514.03
01.02.2012,1522.305,1504.13,1540.48,1514.02,1539.36
02.02.2012,1540.01,1532.40,1547.62,1539.36,1542.39
03.02.2012,1550.91,1536.30,1565.52,1542.44,1564.82
06.02.2012,1564.155,1557.83,1570.48,1564.82,1562.87
07.02.2012,1559.02,1546.34,1571.70,1562.87,1549.49
08.02.2012,1560.15,1548.86,1571.44,1549.47,1555.11
09.02.2012,1549.25,1532.60,1565.90,1555.09,1541.64
10.02.2012,1532.94,1521.78,1544.10,1541.70,1525.17
13.02.2012,1542.695,1524.56,1560.83,1525.21,1559.21
14.02.2012,1564.22,1553.69,1574.75,1559.21,1562.13
15.02.2012,1569.345,1555.93,1582.76,1562.13,1579.38
16.02.2012,1568.09,1554.41,1581.77,1579.40,1570.36
17.02.2012,1572.485,1559.82,1585.15,1570.36,1568.54
20.02.2012,1576.52,1567.29,1585.75,1568.54,1579.19
21.02.2012,1567.99,1555.58,1580.40,1579.19,1558.98
22.02.2012,1553.64,1536.05,1571.23,1558.91,1538.17
24.02.2012,1565.255,1534.93,1595.58,1538.17,1594.55
27.02.2012,1596.565,1585.44,1607.69,1594.50,1592.66
28.02.2012,1587.265,1570.24,1604.29,1592.67,1574.10
29.02.2012,1586.76,1574.10,1599.42,1574.10,1597.67
01.03.2012,1590.35,1577.98,1602.72,1597.67,1595.78
02.03.2012,1598.285,1587.82,1608.75,1595.78,1608.08
05.03.2012,1618.815,1608.08,1629.55,1608.08,1625.74
06.03.2012,1593.605,1561.19,1626.02,1625.72,1562.19
07.03.2012,1562.955,1551.07,1574.84,1562.19,1572.83
11.03.2012,1589.175,1569.74,1608.61,1572.74,1606.33
12.03.2012,1605.885,1592.53,1619.24,1606.37,1604.26
13.03.2012,1609.87,1602.21,1617.53,1604.26,1611.88
14.03.2012,1622.885,1611.46,1634.31,1611.88,1631.15
15.03.2012,1628.975,1618.32,1639.63,1631.15,1626.63
16.03.2012,1618.855,1608.69,1629.02,1626.63,1618.99
19.03.2012,1602.985,1579.14,1626.83,1618.99,1586.41
20.03.2012,1575.15,1556.22,1594.08,1586.41,1558.65
21.03.2012,1557.17,1542.09,1572.25,1558.65,1551.78
22.03.2012,1543.355,1525.60,1561.11,1551.76,1529.51
23.03.2012,1529.96,1518.24,1541.68,1529.51,1540.97
26.03.2012,1554.19,1539.52,1568.86,1540.39,1565.12
27.03.2012,1561.77,1549.27,1574.27,1565.12,1554.28
28.03.2012,1537.015,1518.40,1555.63,1554.38,1520.37
29.03.2012,1504.265,1486.93,1521.60,1520.37,1494.86
30.03.2012,1512.895,1493.87,1531.92,1494.86,1517.34
02.04.2012,1523.015,1508.30,1537.73,1517.33,1521.90
03.04.2012,1539.135,1521.74,1556.53,1521.90,1550.05
04.04.2012,1528.335,1506.63,1550.04,1550.04,1512.88
05.04.2012,1511.33,1495.48,1527.18,1512.88,1525.11
06.04.2012,1512.2,1494.64,1529.76,1525.10,1497.19
09.04.2012,1494.45,1477.46,1511.44,1497.19,1510.49
10.04.2012,1508.88,1497.64,1520.12,1510.51,1498.07
11.04.2012,1503.1,1485.83,1520.37,1498.08,1505.77
12.04.2012,1500.63,1488.80,1512.46,1505.77,1501.63
13.04.2012,1506.65,1496.89,1516.41,1501.63,1502.65
16.04.2012,1490.52,1475.48,1505.56,1502.67,1477.71
17.04.2012,1472.135,1463.02,1481.25,1477.75,1471.61
18.04.2012,1475.54,1465.47,1485.61,1471.61,1468.55
19.04.2012,1485.49,1467.21,1503.77,1468.55,1496.60
20.04.2012,1495.975,1485.13,1506.82,1496.60,1505.10
23.04.2012,1483.945,1462.75,1505.14,1505.10,1466.34
24.04.2012,1458.965,1445.80,1472.13,1466.27,1457.40
25.04.2012,1463.67,1457.14,1470.20,1457.42,1461.85
26.04.2012,1453.985,1440.80,1467.17,1461.85,1447.06
27.04.2012,1454.895,1439.92,1469.87,1447.06,1469.65
28.04.2012,1471.355,1468.36,1474.35,1469.65,1473.50
02.05.2012,1467.805,1445.69,1489.92,1473.50,1446.04
03.05.2012,1446.865,1437.19,1456.54,1446.04,1442.71
04.05.2012,1414.335,1385.75,1442.92,1442.73,1391.14
05.05.2012,1386.9,1381.25,1392.55,1391.14,1386.41
07.05.2012,1371.62,1350.14,1393.10,1386.41,1385.14
08.05.2012,1385.39,1371.20,1399.58,1385.14,1384.02
10.05.2012,1399.885,1381.66,1418.11,1384.02,1408.31
11.05.2012,1391.285,1373.35,1409.22,1408.31,1392.00
12.05.2012,1382.82,1372.82,1392.82,1392.00,1385.81
14.05.2012,1361.01,1333.72,1388.30,1385.81,1337.42
15.05.2012,1328.475,1311.67,1345.28,1337.42,1344.75
16.05.2012,1330.74,1316.40,1345.08,1344.76,1335.10
17.05.2012,1312.745,1282.59,1342.90,1335.08,1287.79
18.05.2012,1269.795,1246.15,1293.44,1287.79,1271.48
21.05.2012,1279.905,1261.32,1298.49,1271.28,1298.42
22.05.2012,1296.82,1286.55,1307.09,1298.40,1301.09
23.05.2012,1276.865,1251.92,1301.81,1301.02,1256.55
24.05.2012,1264.08,1241.58,1286.58,1256.55,1284.48
25.05.2012,1284.285,1273.54,1295.03,1284.48,1281.60
28.05.2012,1292.565,1280.85,1304.28,1281.61,1290.72
29.05.2012,1310.035,1290.72,1329.35,1290.72,1327.08
30.05.2012,1313.74,1300.07,1327.41,1327.08,1308.30
31.05.2012,1315.465,1303.67,1327.26,1308.30,1306.42
01.06.2012,1299.52,1278.56,1320.48,1306.43,1298.08
04.06.2012,1297.17,1280.10,1314.24,1298.08,1305.86
05.06.2012,1305.825,1291.00,1320.65,1305.86,1297.04
06.06.2012,1303.395,1289.39,1317.40,1297.04,1313.21
07.06.2012,1319.06,1297.77,1340.35,1313.21,1336.33
08.06.2012,1326.19,1315.94,1336.44,1336.38,1332.92
09.06.2012,1337.125,1332.92,1341.33,1332.92,1338.07
13.06.2012,1345.45,1333.37,1357.53,1338.07,1346.43
14.06.2012,1341.03,1333.58,1348.48,1346.43,1346.04
15.06.2012,1362.87,1346.00,1379.74,1346.04,1375.23
18.06.2012,1384.095,1375.05,1393.14,1375.21,1389.00
19.06.2012,1389.79,1382.24,1397.34,1389.12,1389.97
20.06.2012,1381.535,1370.94,1392.13,1389.97,1374.69
21.06.2012,1372.905,1363.14,1382.67,1374.69,1363.58
22.06.2012,1352.905,1342.23,1363.58,1363.58,1347.15
25.06.2012,1337.685,1325.74,1349.63,1347.16,1330.15
26.06.2012,1339.715,1329.65,1349.78,1330.15,1342.82
27.06.2012,1353.935,1341.62,1366.25,1342.82,1365.93
28.06.2012,1360.09,1341.01,1379.17,1365.93,1342.91
29.06.2012,1365.37,1340.66,1390.08,1342.91,1387.52
02.07.2012,1394.94,1383.67,1406.21,1387.52,1402.74
03.07.2012,1421.705,1402.74,1440.67,1402.74,1437.45
04.07.2012,1436.205,1426.02,1446.39,1437.19,1444.31
05.07.2012,1444.465,1430.47,1458.46,1444.30,1435.76
06.07.2012,1424.675,1408.41,1440.94,1435.75,1414.28
09.07.2012,1414.425,1405.72,1423.13,1414.29,1414.62
10.07.2012,1417.76,1401.96,1433.56,1414.64,1422.58
11.07.2012,1409.65,1396.72,1422.58,1422.58,1405.15
12.07.2012,1392.87,1379.11,1406.63,1405.15,1394.30
13.07.2012,1406.295,1394.30,1418.29,1394.30,1416.50
16.07.2012,1418.42,1412.98,1423.86,1416.48,1422.03
17.07.2012,1431.725,1421.28,1442.17,1422.03,1430.17
18.07.2012,1430.11,1423.79,1436.43,1430.17,1426.29
19.07.2012,1435.57,1426.29,1444.85,1426.29,1434.47
20.07.2012,1424.77,1413.92,1435.62,1434.49,1415.38
23.07.2012,1392.055,1367.71,1416.40,1415.38,1372.97
24.07.2012,1370.965,1359.00,1382.93,1372.95,1365.75
25.07.2012,1369.395,1353.58,1385.21,1365.75,1367.67
26.07.2012,1372.01,1358.58,1385.44,1367.67,1384.06
27.07.2012,1395.15,1383.39,1406.91,1384.06,1406.30
30.07.2012,1418.735,1406.30,1431.17,1406.30,1428.62
31.07.2012,1417.24,1402.05,1432.43,1428.62,1407.02
01.08.2012,1410.51,1401.48,1419.54,1407.01,1411.85
02.08.2012,1408.945,1386.94,1430.95,1411.85,1397.05
03.08.2012,1407.39,1391.96,1422.82,1395.31,1421.28
06.08.2012,1433.29,1417.27,1449.31,1421.22,1439.06
07.08.2012,1442.41,1433.24,1451.58,1439.34,1450.74
08.08.2012,1446.375,1438.85,1453.90,1450.81,1449.49
09.08.2012,1450.81,1438.94,1462.68,1449.49,1456.41
10.08.2012,1443.355,1430.02,1456.69,1456.41,1441.59
13.08.2012,1454.535,1441.88,1467.19,1441.88,1452.42
14.08.2012,1457.405,1450.26,1464.55,1452.42,1462.57
15.08.2012,1449.35,1433.66,1465.04,1462.57,1448.32
16.08.2012,1450.7,1442.81,1458.59,1448.34,1451.87
17.08.2012,1452.26,1443.92,1460.60,1451.85,1444.27
20.08.2012,1435.0,1421.66,1448.34,1444.26,1428.75
21.08.2012,1439.695,1419.95,1459.44,1428.75,1454.48
22.08.2012,1445.52,1436.56,1454.48,1454.48,1446.84
23.08.2012,1458.51,1446.27,1470.75,1446.81,1453.50
24.08.2012,1447.925,1439.90,1455.95,1453.50,1454.08
27.08.2012,1450.88,1441.74,1460.02,1454.08,1448.57
28.08.2012,1451.01,1443.96,1458.06,1448.55,1450.81
29.08.2012,1448.505,1437.09,1459.92,1450.81,1437.14
30.08.2012,1433.39,1425.21,1441.57,1437.12,1429.82
31.08.2012,1428.36,1417.79,1438.93,1429.82,1422.91
03.09.2012,1432.27,1421.07,1443.47,1422.90,1439.31
04.09.2012,1439.125,1434.07,1444.18,1439.31,1436.52
05.09.2012,1429.125,1420.32,1437.93,1436.46,1421.62
06.09.2012,1438.825,1420.73,1456.92,1421.62,1455.07
07.09.2012,1469.78,1454.88,1484.68,1455.07,1474.58
10.09.2012,1472.255,1464.90,1479.61,1474.58,1478.83
11.09.2012,1472.465,1465.93,1479.00,1478.83,1478.05
12.09.2012,1478.445,1472.91,1483.98,1478.05,1478.54
13.09.2012,1473.57,1468.33,1478.81,1478.51,1472.60
14.09.2012,1507.145,1472.59,1541.70,1472.60,1535.38
17.09.2012,1529.795,1520.01,1539.58,1535.38,1530.36
18.09.2012,1526.57,1513.75,1539.39,1530.37,1515.30
19.09.2012,1508.8,1489.74,1527.86,1515.30,1499.12
20.09.2012,1491.655,1480.82,1502.49,1499.15,1499.28
21.09.2012,1503.145,1495.24,1511.05,1499.29,1496.65
24.09.2012,1488.32,1480.01,1496.63,1496.63,1489.92
25.09.2012,1490.025,1480.79,1499.26,1489.92,1482.61
26.09.2012,1462.825,1442.30,1483.35,1482.61,1445.38
27.09.2012,1448.995,1438.44,1459.55,1445.39,1453.09
28.09.2012,1459.6,1450.70,1468.50,1453.11,1458.26
01.10.2012,1471.915,1452.53,1491.30,1458.30,1490.21
02.10.2012,1485.285,1478.56,1492.01,1490.21,1485.63
03.10.2012,1477.705,1469.80,1485.61,1485.61,1472.50
04.10.2012,1465.235,1451.95,1478.52,1472.50,1456.74
05.10.2012,1471.72,1454.87,1488.57,1456.71,1477.60
08.10.2012,1468.76,1459.92,1477.60,1477.60,1473.61
09.10.2012,1475.345,1469.72,1480.97,1473.61,1472.94
10.10.2012,1465.565,1458.19,1472.94,1472.94,1460.93
11.10.2012,1461.115,1453.61,1468.62,1460.91,1463.12
12.10.2012,1452.305,1440.65,1463.96,1463.15,1446.01
15.10.2012,1448.39,1440.53,1456.25,1446.01,1443.42
16.10.2012,1447.93,1439.79,1456.07,1443.42,1456.07
17.10.2012,1466.07,1454.02,1478.12,1456.07,1474.30
18.10.2012,1477.14,1467.40,1486.88,1474.29,1475.27
19.10.2012,1467.67,1458.57,1476.77,1475.28,1460.06
22.10.2012,1463.845,1451.60,1476.09,1460.04,1474.92
23.10.2012,1463.295,1451.11,1475.48,1474.91,1455.31
24.10.2012,1450.24,1437.39,1463.09,1455.31,1451.61
25.10.2012,1452.12,1444.51,1459.73,1451.61,1446.00
26.10.2012,1435.36,1424.50,1446.22,1446.00,1433.52
29.10.2012,1428.515,1422.34,1434.69,1433.51,1431.90
30.10.2012,1429.525,1419.66,1439.39,1431.90,1421.75
31.10.2012,1428.29,1420.52,1436.06,1421.74,1425.70
01.11.2012,1419.925,1407.46,1432.39,1425.71,1430.91
02.11.2012,1436.58,1428.78,1444.38,1430.92,1440.25
06.11.2012,1443.72,1436.61,1450.83,1440.25,1446.46
07.11.2012,1437.735,1422.00,1453.47,1446.39,1423.36
08.11.2012,1409.885,1395.46,1424.31,1423.36,1407.79
09.11.2012,1400.54,1392.80,1408.28,1407.79,1401.32
12.11.2012,1402.66,1394.49,1410.83,1401.19,1407.90
13.11.2012,1389.695,1370.36,1409.03,1407.90,1373.83
14.11.2012,1371.07,1360.07,1382.07,1373.84,1372.19
15.11.2012,1376.015,1364.36,1387.67,1372.19,1386.25
16.11.2012,1381.98,1375.06,1388.90,1386.25,1383.66
19.11.2012,1391.925,1383.09,1400.76,1383.65,1398.57
20.11.2012,1396.1,1389.47,1402.73,1398.57,1396.39
21.11.2012,1398.595,1389.06,1408.13,1396.39,1405.70
22.11.2012,1406.74,1401.57,1411.91,1405.70,1402.64
23.11.2012,1407.745,1401.44,1414.05,1402.64,1413.15
26.11.2012,1408.57,1399.61,1417.53,1413.15,1403.94
27.11.2012,1402.57,1392.28,1412.86,1403.94,1394.87
28.11.2012,1387.5,1379.46,1395.54,1394.85,1380.94
29.11.2012,1387.535,1378.70,1396.37,1380.94,1388.31
30.11.2012,1397.695,1384.18,1411.21,1388.31,1405.97
03.12.2012,1412.95,1403.70,1422.20,1405.97,1421.97
04.12.2012,1414.89,1407.84,1421.94,1421.94,1411.83
05.12.2012,1426.64,1411.83,1441.45,1411.84,1435.97
06.12.2012,1441.895,1434.35,1449.44,1435.96,1438.54
07.12.2012,1435.91,1427.85,1443.97,1438.54,1441.47
10.12.2012,1446.855,1438.51,1455.20,1441.47,1447.72
11.12.2012,1447.43,1441.68,1453.18,1447.72,1448.43
12.12.2012,1458.89,1448.33,1469.45,1448.36,1466.51
13.12.2012,1463.325,1454.64,1472.01,1466.50,1462.87
14.12.2012,1465.855,1460.51,1471.20,1462.87,1466.15
17.12.2012,1464.355,1458.44,1470.27,1466.16,1469.53
18.12.2012,1476.915,1467.26,1486.57,1469.53,1481.54
19.12.2012,1482.245,1477.03,1487.46,1481.54,1478.83
20.12.2012,1478.75,1468.90,1488.60,1478.81,1488.22
21.12.2012,1480.375,1470.24,1490.51,1487.99,1477.44
24.12.2012,1476.87,1471.47,1482.27,1477.44,1471.73
25.12.2012,1471.145,1467.21,1475.08,1471.73,1473.53
26.12.2012,1475.335,1471.17,1479.50,1473.53,1478.61
27.12.2012,1479.085,1475.82,1482.35,1478.61,1478.24
28.12.2012,1476.46,1472.55,1480.37,1478.22,1474.72
08.01.2013,1496.305,1474.73,1517.88,1474.73,1514.82
09.01.2013,1513.905,1510.61,1517.20,1514.82,1516.01
10.01.2013,1512.685,1506.96,1518.41,1516.01,1507.16
11.01.2013,1508.21,1503.38,1513.04,1507.16,1510.84
14.01.2013,1519.89,1510.21,1529.57,1510.84,1528.48
15.01.2013,1521.82,1515.16,1528.48,1528.48,1515.25
16.01.2013,1512.335,1507.33,1517.34,1515.25,1514.86
17.01.2013,1519.28,1513.62,1524.94,1514.86,1523.74
18.01.2013,1532.92,1523.73,1542.11,1523.74,1540.55
21.01.2013,1538.03,1533.26,1542.80,1540.57,1537.66
22.01.2013,1528.52,1517.01,1540.03,1537.68,1525.36
23.01.2013,1530.97,1523.81,1538.13,1525.28,1537.49
24.01.2013,1528.13,1518.82,1537.44,1537.44,1533.77
25.01.2013,1535.435,1526.02,1544.85,1533.77,1544.02
28.01.2013,1553.585,1543.24,1563.93,1544.02,1562.93
29.01.2013,1557.8,1549.18,1566.42,1562.93,1549.75
30.01.2013,1548.275,1537.08,1559.47,1549.75,1543.43
31.01.2013,1541.445,1535.52,1547.37,1543.43,1546.76
01.02.2013,1549.48,1543.13,1555.83,1546.52,1547.22
04.02.2013,1543.4,1533.42,1553.38,1547.22,1535.35
05.02.2013,1534.56,1528.49,1540.63,1535.37,1540.36
06.02.2013,1540.06,1526.93,1553.19,1540.39,1530.38
07.02.2013,1525.96,1518.86,1533.06,1530.38,1525.88
08.02.2013,1519.01,1510.83,1527.19,1526.12,1519.91
11.02.2013,1521.21,1515.39,1527.03,1519.93,1515.89
12.02.2013,1513.145,1507.54,1518.75,1515.87,1512.03
13.02.2013,1526.515,1512.03,1541.00,1512.03,1537.93
14.02.2013,1532.085,1514.14,1550.03,1537.93,1519.22
15.02.2013,1510.465,1500.79,1520.14,1519.22,1508.17
18.02.2013,1505.01,1498.30,1511.72,1508.19,1510.35
19.02.2013,1516.445,1509.54,1523.35,1510.33,1522.69
20.02.2013,1518.71,1511.08,1526.34,1522.69,1511.40
21.02.2013,1499.38,1486.49,1512.27,1511.40,1493.71
22.02.2013,1496.76,1491.83,1501.69,1493.71,1496.61
25.02.2013,1499.91,1493.35,1506.47,1496.61,1503.66
26.02.2013,1493.495,1482.01,1504.98,1503.75,1484.67
27.02.2013,1486.375,1481.11,1491.64,1484.67,1487.17
28.02.2013,1489.925,1483.24,1496.61,1487.17,1486.04
01.03.2013,1477.15,1466.84,1487.46,1486.06,1473.54
04.03.2013,1469.36,1461.45,1477.27,1473.54,1464.45
05.03.2013,1474.34,1462.49,1486.19,1463.98,1484.22
06.03.2013,1491.555,1485.04,1498.07,1485.04,1491.49
07.03.2013,1493.655,1489.02,1498.29,1491.99,1491.35
11.03.2013,1503.815,1491.14,1516.49,1491.14,1504.05
12.03.2013,1500.67,1494.92,1506.42,1503.98,1501.76
13.03.2013,1502.11,1493.55,1510.67,1501.41,1496.37
14.03.2013,1497.545,1490.35,1504.74,1495.73,1498.97
15.03.2013,1504.385,1493.61,1515.16,1498.83,1495.11
18.03.2013,1473.56,1449.22,1497.90,1495.71,1462.82
19.03.2013,1459.165,1448.55,1469.78,1461.88,1449.20
20.03.2013,1451.67,1442.68,1460.66,1448.84,1459.03
21.03.2013,1462.44,1457.93,1466.95,1458.24,1459.22
22.03.2013,1450.33,1440.27,1460.39,1459.17,1441.36
25.03.2013,1442.18,1425.78,1458.58,1441.26,1428.46
26.03.2013,1422.41,1412.41,1432.41,1427.99,1417.00
27.03.2013,1416.95,1407.22,1426.68,1416.78,1425.00
28.03.2013,1424.67,1414.96,1434.38,1424.56,1434.18
29.03.2013,1436.45,1432.80,1440.10,1434.88,1438.57
01.04.2013,1435.265,1427.83,1442.70,1438.84,1428.47
02.04.2013,1430.01,1424.90,1435.12,1428.29,1430.30
03.04.2013,1428.145,1422.48,1433.81,1430.30,1427.94
04.04.2013,1428.685,1416.75,1440.62,1427.42,1426.87
05.04.2013,1420.51,1410.47,1430.55,1426.61,1416.69
08.04.2013,1418.625,1406.67,1430.58,1417.28,1408.55
09.04.2013,1418.05,1408.81,1427.29,1408.81,1425.49
10.04.2013,1426.255,1419.96,1432.55,1425.79,1425.50
11.04.2013,1413.33,1397.82,1428.84,1425.19,1401.73
12.04.2013,1391.015,1380.57,1401.46,1400.92,1385.84
15.04.2013,1369.885,1351.83,1387.94,1385.62,1359.69
16.04.2013,1358.19,1349.93,1366.45,1358.23,1352.37
17.04.2013,1343.725,1328.84,1358.61,1353.41,1335.89
18.04.2013,1342.2,1333.73,1350.67,1335.91,1335.21
19.04.2013,1338.205,1330.02,1346.39,1335.57,1338.43
22.04.2013,1339.71,1324.58,1354.84,1338.67,1336.84
23.04.2013,1331.76,1320.73,1342.79,1337.22,1339.91
24.04.2013,1357.78,1337.53,1378.03,1339.51,1377.01
25.04.2013,1377.18,1368.05,1386.31,1377.33,1372.20
26.04.2013,1367.005,1358.28,1375.73,1372.50,1372.04
29.04.2013,1370.32,1360.54,1380.10,1373.57,1362.57
30.04.2013,1375.17,1360.58,1389.76,1363.38,1385.88
02.05.2013,1378.105,1369.52,1386.69,1385.88,1376.56
03.05.2013,1392.595,1377.14,1408.05,1377.45,1408.03
06.05.2013,1412.095,1406.20,1417.99,1408.03,1413.43
07.05.2013,1419.505,1407.95,1431.06,1413.02,1430.18
08.05.2013,1428.74,1421.41,1436.07,1430.12,1432.94
10.05.2013,1433.935,1421.53,1446.34,1431.31,1426.25
13.05.2013,1418.185,1409.34,1427.03,1426.25,1416.50
14.05.2013,1409.895,1398.65,1421.14,1414.79,1405.76
15.05.2013,1397.31,1384.97,1409.65,1405.65,1391.98
16.05.2013,1384.135,1373.10,1395.17,1392.54,1373.65
17.05.2013,1388.945,1372.57,1405.32,1373.53,1401.79
20.05.2013,1406.55,1399.68,1413.42,1401.43,1406.86
21.05.2013,1412.6,1399.41,1425.79,1406.94,1422.99
22.05.2013,1438.045,1422.40,1453.69,1423.11,1448.42
23.05.2013,1421.37,1393.12,1449.62,1448.56,1396.91
24.05.2013,1390.55,1376.22,1404.88,1397.75,1380.88
27.05.2013,1381.58,1373.20,1389.96,1380.92,1378.29
28.05.2013,1391.245,1378.07,1404.42,1378.25,1397.72
29.05.2013,1379.215,1360.89,1397.54,1397.54,1361.43
30.05.2013,1364.385,1355.40,1373.37,1361.16,1361.26
31.05.2013,1356.315,1340.39,1372.24,1362.00,1350.17
03.06.2013,1339.005,1324.54,1353.47,1350.17,1337.40
04.06.2013,1347.745,1337.44,1358.05,1337.52,1341.62
05.06.2013,1332.255,1321.06,1343.45,1341.33,1326.78
06.06.2013,1321.61,1314.38,1328.84,1326.73,1316.92
07.06.2013,1331.615,1315.42,1347.81,1316.32,1343.90
10.06.2013,1342.78,1328.38,1357.18,1343.90,1335.25
11.06.2013,1319.515,1298.25,1340.78,1335.25,1301.31
13.06.2013,1287.165,1271.39,1302.94,1302.52,1281.89
14.06.2013,1293.08,1279.55,1306.61,1282.46,1299.61
17.06.2013,1313.61,1298.56,1328.66,1300.02,1325.27
18.06.2013,1331.005,1319.73,1342.28,1325.09,1335.14
19.06.2013,1328.57,1316.88,1340.26,1334.66,1323.57
20.06.2013,1309.41,1293.18,1325.64,1323.55,1297.01
21.06.2013,1303.235,1290.47,1316.00,1297.01,1298.89
24.06.2013,1294.8,1284.90,1304.70,1298.41,1290.26
25.06.2013,1298.735,1287.93,1309.54,1289.76,1297.59
26.06.2013,1311.64,1297.49,1325.79,1297.59,1320.39
27.06.2013,1315.37,1305.03,1325.71,1320.39,1313.23
28.06.2013,1320.945,1311.08,1330.81,1314.68,1330.46
01.07.2013,1328.425,1319.81,1337.04,1330.46,1336.17
02.07.2013,1334.385,1328.85,1339.92,1334.44,1337.92
03.07.2013,1331.625,1324.27,1338.98,1338.28,1333.35
04.07.2013,1340.745,1331.64,1349.85,1333.40,1349.21
05.07.2013,1350.51,1340.22,1360.80,1348.94,1342.72
08.07.2013,1345.14,1338.57,1351.71,1343.25,1348.88
09.07.2013,1348.825,1342.51,1355.14,1349.80,1345.73
10.07.2013,1340.185,1330.73,1349.64,1345.48,1333.71
11.07.2013,1351.165,1332.26,1370.07,1333.12,1368.11
12.07.2013,1382.51,1366.54,1398.48,1368.11,1398.22
15.07.2013,1401.255,1393.40,1409.11,1396.38,1403.56
16.07.2013,1408.405,1399.84,1416.97,1403.43,1410.10
17.07.2013,1419.75,1407.15,1432.35,1409.21,1431.80
18.07.2013,1424.13,1408.66,1439.60,1431.30,1416.63
19.07.2013,1422.525,1408.90,1436.15,1417.47,1421.67
22.07.2013,1419.095,1408.83,1429.36,1421.67,1415.52
23.07.2013,1423.89,1415.48,1432.30,1415.48,1417.34
24.07.2013,1411.045,1402.78,1419.31,1418.33,1407.41
25.07.2013,1402.835,1396.11,1409.56,1408.42,1401.88
26.07.2013,1405.57,1400.70,1410.44,1401.94,1403.14
29.07.2013,1404.33,1397.93,1410.73,1403.31,1398.30
30.07.2013,1397.71,1386.21,1409.21,1398.24,1387.31
31.07.2013,1383.89,1375.38,1392.40,1387.31,1375.79
01.08.2013,1388.04,1375.93,1400.15,1376.31,1398.46
02.08.2013,1396.445,1383.28,1409.61,1398.75,1392.15
05.08.2013,1394.25,1388.26,1400.24,1391.79,1391.75
06.08.2013,1377.525,1363.51,1391.54,1391.54,1364.65
07.08.2013,1365.665,1356.24,1375.09,1364.31,1362.91
08.08.2013,1362.26,1353.71,1370.81,1364.40,1362.38
09.08.2013,1372.455,1359.98,1384.93,1360.82,1382.72
12.08.2013,1384.545,1378.93,1390.16,1382.74,1388.36
13.08.2013,1398.67,1387.43,1409.91,1387.90,1407.86
14.08.2013,1416.05,1407.00,1425.10,1408.73,1423.87
15.08.2013,1406.49,1388.81,1424.17,1424.17,1391.37
16.08.2013,1384.265,1372.03,1396.50,1392.98,1380.31
19.08.2013,1376.64,1368.95,1384.33,1380.56,1382.32
20.08.2013,1374.115,1365.22,1383.01,1381.98,1377.28
21.08.2013,1379.175,1368.06,1390.29,1376.82,1376.60
22.08.2013,1383.265,1368.06,1398.47,1375.49,1396.65
23.08.2013,1397.13,1392.59,1401.67,1397.54,1393.21
26.08.2013,1393.24,1382.60,1403.88,1392.42,1387.06
27.08.2013,1377.385,1367.56,1387.21,1387.21,1374.21
28.08.2013,1365.545,1355.70,1375.39,1374.27,1369.64
29.08.2013,1373.7,1366.79,1380.61,1369.64,1371.89
30.08.2013,1365.515,1357.93,1373.10,1372.02,1364.65
02.09.2013,1369.0,1364.27,1373.73,1364.75,1367.53
03.09.2013,1375.585,1366.99,1384.18,1366.99,1373.82
04.09.2013,1370.815,1365.21,1376.42,1372.98,1375.66
05.09.2013,1397.845,1373.29,1422.40,1375.66,1422.40
06.09.2013,1433.775,1418.80,1448.75,1421.86,1423.40
09.09.2013,1438.365,1421.45,1455.28,1423.40,1451.54
10.09.2013,1455.585,1446.97,1464.20,1451.54,1453.57
11.09.2013,1454.63,1449.58,1459.68,1452.52,1454.12
12.09.2013,1451.39,1441.58,1461.20,1454.21,1450.23
13.09.2013,1443.315,1434.74,1451.89,1450.66,1440.74
16.09.2013,1454.72,1438.79,1470.65,1441.06,1470.48
17.09.2013,1467.94,1461.86,1474.02,1470.71,1473.03
18.09.2013,1472.385,1462.18,1482.59,1472.17,1464.95
19.09.2013,1482.56,1463.80,1501.32,1464.35,1487.19
20.09.2013,1482.285,1476.07,1488.50,1486.49,1476.73
23.09.2013,1471.11,1463.61,1478.61,1476.69,1467.62
24.09.2013,1465.66,1459.21,1472.11,1466.41,1464.72
25.09.2013,1469.73,1459.13,1480.33,1464.72,1479.59
26.09.2013,1482.685,1475.35,1490.02,1479.59,1485.14
27.09.2013,1477.47,1468.35,1486.59,1483.99,1471.89
30.09.2013,1464.11,1453.65,1474.57,1472.23,1462.82
01.10.2013,1466.535,1460.09,1472.98,1462.82,1471.73
02.10.2013,1462.71,1450.52,1474.90,1472.45,1454.29
03.10.2013,1459.24,1452.25,1466.23,1454.53,1456.49
04.10.2013,1462.09,1449.76,1474.42,1456.51,1474.21
07.10.2013,1472.2,1462.85,1481.55,1474.45,1480.20
08.10.2013,1492.535,1479.34,1505.73,1480.20,1505.14
